county_name,county_code,state_abb,income_quartile,life_exp,pct_uninsured,poverty_rate,pct_religious,pct_black,pct_hispanic,unemployment_rate,median_hh_inc,is_urban,pop,pop_density,pct_smoke,pct_obese,pct_exercise,tax_rate,tax_prog
Gloucester,51073,VA,4,86.7433778505208,0.1552153,0.0769477,0.4061817,0.1024152,0.01610121,0.0244348,37006.46,1,34780,160.5638,0.0625,0.1875,0.9375,0.0182335,0
Halifax,51083,VA,1,79.0246120118112,0.1675016,0.1570352,0.5055548,0.3791728,0.01226074,0.0728485,30980.73,0,37355,45.59403,0.21,0.4489796,0.49504951,0.0122164,0
Halifax,51083,VA,4,87.8911722906376,0.1675016,0.1570352,0.5055548,0.3791728,0.01226074,0.0728485,30980.73,0,37355,45.59403,0.1612903,0.516129,0.77419353,0.0122164,0
Hanover,51085,VA,1,78.1720813379118,0.09585618,0.0363967,0.477259,0.09297961,0.009812326,0.0250382,45849.33,1,86320,182.6187,0.2626263,0.2315789,0.64646465,0.0191873,0
Hanover,51085,VA,4,85.8768386869652,0.09585618,0.0363967,0.477259,0.09297961,0.009812326,0.0250382,45849.33,1,86320,182.6187,0.1571429,0.1933085,0.89285713,0.0191873,0
Henrico,51087,VA,1,77.9625886138211,0.1457528,0.0616685,0.4632367,0.2452993,0.0226687,0.029353,48072.77,1,262300,1101.822,0.2529183,0.2771084,0.59230769,0.0212668,0
Henrico,51087,VA,4,86.0064607609535,0.1457528,0.0616685,0.4632367,0.2452993,0.0226687,0.029353,48072.77,1,262300,1101.822,0.0917647,0.1566265,0.87323946,0.0212668,0
Henry,51089,VA,1,78.2515270859434,0.2157908,0.1165071,0.3744865,0.2257897,0.03455895,0.0591091,31341.66,0,57930,151.5098,0.3309352,0.2900763,0.58992803,0.0148939,0
Henry,51089,VA,4,83.1559741133721,0.2157908,0.1165071,0.3744865,0.2257897,0.03455895,0.0591091,31341.66,0,57930,151.5098,0.2058824,0.2647059,0.88235295,0.0148939,0
Isle Of Wight,51093,VA,1,79.3984443763676,0.1210197,0.082913,0.314081,0.2706203,0.008544133,0.0266675,36987.55,1,29728,94.11568,0.0714286,0.4285714,0.35714287,0.0252155,0
Isle Of Wight,51093,VA,4,87.8143837044307,0.1210197,0.082913,0.314081,0.2706203,0.008544133,0.0266675,36987.55,1,29728,94.11568,0.125,0.3548387,0.90625,0.0252155,0
James City,51095,VA,1,78.2451271712087,0.1176279,0.0638946,0.3852855,0.142572,0.01696395,0.0252782,55536.07,1,48102,336.5613,0.2857143,0.4285714,0.71428573,0.0244026,0
James City,51095,VA,4,87.8596917654186,0.1176279,0.0638946,0.3852855,0.142572,0.01696395,0.0252782,55536.07,1,48102,336.5613,0.0285714,0.2352941,0.91428572,0.0244026,0
Loudoun,51107,VA,1,81.6303393384761,0.08736516,0.0275466,0.4236523,0.06790724,0.05948738,0.0248795,59955.04,1,169599,326.2452,0.212766,0.3010753,0.69148934,0.0462219,0
Loudoun,51107,VA,4,86.8574106210806,0.08736516,0.0275466,0.4236523,0.06790724,0.05948738,0.0248795,59955.04,1,169599,326.2452,0.1115591,0.1671271,0.88290715,0.0462219,0
Louisa,51109,VA,1,79.5243209654505,0.1627047,0.1016909,0.3624302,0.2148905,0.007101884,0.0310048,35514.95,1,25627,51.54901,0.2941177,0.4117647,0.625,0.0251913,0
Louisa,51109,VA,4,86.9748844516643,0.1627047,0.1016909,0.3624302,0.2148905,0.007101884,0.0310048,35514.95,1,25627,51.54901,0.0833333,0.2,0.83333331,0.0251913,0
Mecklenburg,51117,VA,1,78.5194246957744,0.1981686,0.1549246,0.4182211,0.3887894,0.01213712,0.0581733,31276.73,0,32380,51.89655,0.2589928,0.3834586,0.63768119,0.013793,0
Mecklenburg,51117,VA,4,84.4543963310123,0.1981686,0.1549246,0.4182211,0.3887894,0.01213712,0.0581733,31276.73,0,32380,51.89655,0.1111111,0.2045455,0.77777779,0.013793,0
Montgomery,51121,VA,1,77.9261413192569,0.171701,0.2324344,0.3096533,0.03582489,0.01579596,0.0329999,26220.51,1,83629,215.4172,0.2685185,0.2285714,0.68224299,0.0202516,0
Montgomery,51121,VA,4,87.8113896516762,0.171701,0.2324344,0.3096533,0.03582489,0.01579596,0.0329999,26220.51,1,83629,215.4172,0.1111111,0.1717172,0.92929292,0.0202516,0
Orange,51137,VA,1,79.3429742305945,0.164314,0.0915133,0.3951548,0.1373981,0.01275067,0.0268613,40517.36,1,25881,75.74104,0.1666667,0.3636364,0.66666669,0.0167035,0
Orange,51137,VA,4,86.8737727712806,0.164314,0.0915133,0.3951548,0.1373981,0.01275067,0.0268613,40517.36,1,25881,75.74104,0.0833333,0.2727273,0.91666669,0.0167035,0
Pittsylvania,51143,VA,1,79.8139999587607,0.183284,0.1175369,0.4696899,0.2352417,0.01229249,0.0584855,30972.68,1,61745,63.6048,0.2851563,0.3414634,0.53488374,0.0086132,0
Pittsylvania,51143,VA,4,84.814882003005,0.183284,0.1175369,0.4696899,0.2352417,0.01229249,0.0584855,30972.68,1,61745,63.6048,0.1931818,0.2413793,0.84269661,0.0086132,0
Prince George,51149,VA,1,77.0816818467852,0.1261414,0.0798256,0.1888825,0.3205435,0.04917239,0.0348648,30683.14,1,33047,124.4162,0.4285714,0.4285714,0.42857143,0.0148137,0
Prince George,51149,VA,4,84.2567900731529,0.1261414,0.0798256,0.1888825,0.3205435,0.04917239,0.0348648,30683.14,1,33047,124.4162,0.125,0.2,0.83999997,0.0148137,0
Prince William,51153,VA,1,80.7754589668458,0.1549349,0.0439043,0.2927037,0.1842614,0.09735304,0.0245538,44854.75,1,280813,831.3403,0.2692308,0.288,0.65648854,0.0298248,0
Prince William,51153,VA,4,85.8841846042501,0.1549349,0.0439043,0.2927037,0.1842614,0.09735304,0.0245538,44854.75,1,280813,831.3403,0.1299525,0.2463295,0.84152138,0.0298248,0
Pulaski,51155,VA,1,77.3094508804524,0.1589731,0.1308637,0.4379537,0.05542745,0.009565292,0.0707248,33420.02,1,35127,109.5781,0.2,0.2857143,0.60000002,0.0181185,0
Pulaski,51155,VA,4,81.4806980954265,0.1589731,0.1308637,0.4379537,0.05542745,0.009565292,0.0707248,33420.02,1,35127,109.5781,0.25,0.3333333,1,0.0181185,0
Roanoke,51161,VA,1,78.8930695279584,0.1159601,0.0446305,0.6171513,0.03328359,0.01035231,0.0244645,45563.52,1,85778,341.9281,0.2619048,0.2033898,0.57599998,0.0205785,0
Roanoke,51161,VA,4,85.851383774638,0.1159601,0.0446305,0.6171513,0.03328359,0.01035231,0.0244645,45563.52,1,85778,341.9281,0.0945946,0.1564626,0.93243241,0.0205785,0
Rockingham,51165,VA,1,80.1960523803741,0.1873089,0.0817001,0.5456774,0.01281654,0.03279439,0.0241911,34935.41,1,67725,79.56881,0.1395349,0.4186046,0.54545456,0.0165238,0
Rockingham,51165,VA,4,87.1875265334984,0.1873089,0.0817001,0.5456774,0.01281654,0.03279439,0.0241911,34935.41,1,67725,79.56881,0.1153846,0.2745098,0.78846157,0.0165238,0
Russell,51167,VA,1,78.5214335306287,0.1733771,0.1634792,0.2993599,0.03045401,0.007819718,0.0638657,24784.32,0,30308,63.85225,0.1428571,0.3333333,0.5,0.0166814,0
Russell,51167,VA,4,86.7462728716121,0.1733771,0.1634792,0.2993599,0.03045401,0.007819718,0.0638657,24784.32,0,30308,63.85225,0.25,0.25,0.5,0.0166814,0
Shenandoah,51171,VA,1,79.1766889115726,0.1836968,0.0820559,0.5373913,0.01137562,0.03404134,0.0243159,37219,1,35075,68.47845,0.2,0.2105263,0.55000001,0.0179517,0
Shenandoah,51171,VA,4,86.8426906889736,0.1836968,0.0820559,0.5373913,0.01137562,0.03404134,0.0243159,37219,1,35075,68.47845,0.1176471,0.1176471,0.82352942,0.0179517,0
Smyth,51173,VA,1,77.9254761188036,0.1642134,0.1332653,0.3864756,0.0183489,0.00855476,0.0634962,29248.63,1,33081,73.17392,0.3846154,0.2307692,0.69230771,0.0146543,0
Smyth,51173,VA,4,84.6051135548308,0.1642134,0.1332653,0.3864756,0.0183489,0.00855476,0.0634962,29248.63,1,33081,73.17392,0.3333333,0,0.83333331,0.0146543,0
Spotsylvania,51177,VA,1,77.7617032634069,0.1351585,0.0474197,0.3869019,0.1230931,0.02805465,0.0209943,41570.43,1,90395,225.5017,0.2368421,0.3142857,0.60526317,0.0208239,0
Spotsylvania,51177,VA,4,85.1595784327867,0.1351585,0.0474197,0.3869019,0.1230931,0.02805465,0.0209943,41570.43,1,90395,225.5017,0.1075949,0.2792208,0.83544302,0.0208239,0
Stafford,51179,VA,1,77.4580547476539,0.1069502,0.0346358,0.3148757,0.119129,0.03615083,0.022063,44640.25,1,92446,341.9482,0.2916667,0.3913043,0.66666669,0.0221205,0
Stafford,51179,VA,4,86.0222750160383,0.1069502,0.0346358,0.3148757,0.119129,0.03615083,0.022063,44640.25,1,92446,341.9482,0.1240876,0.2296296,0.86231881,0.0221205,0
Tazewell,51185,VA,1,78.9398291528451,0.1710905,0.1530235,0.3875061,0.02253464,0.005112337,0.049109,27463.15,0,44598,85.80783,0.3543307,0.3109244,0.4921875,0.0161588,0
Tazewell,51185,VA,4,87.9109038711023,0.1710905,0.1530235,0.3875061,0.02253464,0.005112337,0.049109,27463.15,0,44598,85.80783,0.1142857,0.1875,0.77142859,0.0161588,0
Warren,51187,VA,1,77.7705596894182,0.1669145,0.085198,0.3514438,0.04793567,0.01564083,0.0279687,36511.67,1,31584,147.7973,0.5555556,0.4444444,0.44444445,0.0146305,0
Warren,51187,VA,4,85.6306062156891,0.1669145,0.085198,0.3514438,0.04793567,0.01564083,0.0279687,36511.67,1,31584,147.7973,0.0714286,0.2,0.80000001,0.0146305,0
Washington,51191,VA,1,80.2412306763867,0.1677218,0.1093403,0.4284876,0.01318905,0.006301,0.0503775,32815.3,1,51103,90.79161,0.4,0.28,0.60000002,0.0158441,0
Washington,51191,VA,4,85.2806831053982,0.1677218,0.1093403,0.4284876,0.01318905,0.006301,0.0503775,32815.3,1,51103,90.79161,0.125,0.1875,0.875,0.0158441,0
Wise,51195,VA,1,79.0942692904413,0.1669189,0.1998825,0.3358423,0.01764574,0.007277622,0.0469363,25590.31,0,40123,99.30397,0.3312883,0.3525641,0.4817073,0.027574,0
Wise,51195,VA,4,84.6458325986395,0.1669189,0.1998825,0.3358423,0.01764574,0.007277622,0.0469363,25590.31,0,40123,99.30397,0.15,0.2105263,0.875,0.027574,0
Wythe,51197,VA,1,79.639819373823,0.1864675,0.1104812,0.4644371,0.02815319,0.005688612,0.0678965,32434.36,0,27599,59.57786,0.2173913,0.4545455,0.69565219,0.0213868,0
Wythe,51197,VA,4,86.7245861879896,0.1864675,0.1104812,0.4644371,0.02815319,0.005688612,0.0678965,32434.36,0,27599,59.57786,0,0,1,0.0213868,0
York,51199,VA,1,81.7098852771177,0.1070891,0.0349796,0.2817024,0.1322451,0.02680427,0.0247343,45029.44,1,56297,532.8651,0.25,0.25,0.5,0.0188931,0
York,51199,VA,4,86.4784254130699,0.1070891,0.0349796,0.2817024,0.1322451,0.02680427,0.0247343,45029.44,1,56297,532.8651,0.0606061,0.125,0.84848487,0.0188931,0
Alexandria City,51510,VA,1,80.288063748086,0.1497115,0.0892262,0.4958334,0.2218766,0.1471902,0.0269732,58509.22,1,128283,8451.99,0.2542373,0.2716049,0.59659094,0.0344015,0
Alexandria City,51510,VA,4,87.9244746932199,0.1497115,0.0892262,0.4958334,0.2218766,0.1471902,0.0269732,58509.22,1,128283,8451.99,0.0946915,0.1572052,0.89571428,0.0344015,0
Charlottesville City,51540,VA,1,76.8531497892212,0.1761005,0.2594321,0.5593687,0.2201159,0.02446225,0.0359096,25558.48,1,45049,4389.738,1,0,0,0.0358249,0
Charlottesville City,51540,VA,4,88.5245106524322,0.1761005,0.2594321,0.5593687,0.2201159,0.02446225,0.0359096,25558.48,1,45049,4389.738,0,0,0.66666669,0.0358249,0
Chesapeake City,51550,VA,1,78.1180444068261,0.1230052,0.0731681,0.2922825,0.2833661,0.02046349,0.0293245,37699.56,1,199184,584.5994,0.2283105,0.3113208,0.58371043,0.0309385,0
Chesapeake City,51550,VA,4,85.6980061376282,0.1230052,0.0731681,0.2922825,0.2833661,0.02046349,0.0293245,37699.56,1,199184,584.5994,0.0980861,0.2230392,0.86428571,0.0309385,0
Danville City,51590,VA,1,77.7925123927455,0.1743573,0.1996335,0.4710706,0.439301,0.01264176,0.0695322,33833.43,1,48411,1124.244,0.2689076,0.3669725,0.61016947,0.0167389,0
Danville City,51590,VA,4,86.7292620132142,0.1743573,0.1996335,0.4710706,0.439301,0.01264176,0.0695322,33833.43,1,48411,1124.244,0.1,0.0689655,0.86666667,0.0167389,0
Hampton City,51650,VA,1,77.8995490785755,0.1540482,0.1129519,0.3613021,0.442477,0.02836032,0.0348605,31166.41,1,146437,2827.99,0.2866894,0.3020833,0.57627118,0.0248263,0
Hampton City,51650,VA,4,85.4226412519088,0.1540482,0.1129519,0.3613021,0.442477,0.02836032,0.0348605,31166.41,1,146437,2827.99,0.1037736,0.2688679,0.88732392,0.0248263,0
Harrisonburg City,51660,VA,1,81.3966745989058,0.2241043,0.3010607,0.3240091,0.05599486,0.08846496,0.027669,21734.45,1,40468,2304.385,0.25,0.25,0.25,0.0333014,0
Harrisonburg City,51660,VA,4,87.3115622339328,0.2241043,0.3010607,0.3240091,0.05599486,0.08846496,0.027669,21734.45,1,40468,2304.385,0,0.5,1,0.0333014,0
Lynchburg City,51680,VA,1,78.1552005833405,0.1738315,0.1588187,0.5160643,0.2955155,0.01345202,0.0413461,33114.31,1,65269,1321.479,0.5,0.5652174,0.45833334,0.0289585,0
Lynchburg City,51680,VA,4,87.5349621785948,0.1738315,0.1588187,0.5160643,0.2955155,0.01345202,0.0413461,33114.31,1,65269,1321.479,0.0555556,0.125,0.94444442,0.0289585,0
Manassas City,51683,VA,4,85.7009985778305,0.2108137,0.0629629,0.9748969,0.1260851,0.1513021,0.0314848,42753.22,1,35135,3536.979,0,0,0.60000002,0.0326248,0
Newport News City,51700,VA,1,78.2976862718968,0.1551661,0.137843,0.3448127,0.3860006,0.04215931,0.0354318,32141.07,1,180150,2637.854,0.3508772,0.3780488,0.6511628,0.0271559,0
Newport News City,51700,VA,4,85.473001023359,0.1551661,0.137843,0.3448127,0.3860006,0.04215931,0.0354318,32141.07,1,180150,2637.854,0.1938775,0.2291667,0.85858583,0.0271559,0
Norfolk City,51710,VA,1,76.7691938456759,0.1747429,0.1939982,0.3608102,0.4362914,0.03803279,0.0429731,28192.79,1,234403,4362.765,0.2697201,0.3105263,0.62849873,0.0348129,0
Norfolk City,51710,VA,4,86.8614321284367,0.1747429,0.1939982,0.3608102,0.4362914,0.03803279,0.0429731,28192.79,1,234403,4362.765,0.1099476,0.2173913,0.88541669,0.0348129,0
Petersburg City,51730,VA,1,76.765884933857,0.1874569,0.1960612,0.3393598,0.7857439,0.01372258,0.0550183,30368.83,1,33740,1474.599,0.5,0.5,0.5,0.0288179,0
Petersburg City,51730,VA,4,84.6245937866484,0.1874569,0.1960612,0.3393598,0.7857439,0.01372258,0.0550183,30368.83,1,33740,1474.599,0,0,1,0.0288179,0
Portsmouth City,51740,VA,1,76.7654064317841,0.1485065,0.1616412,0.3861283,0.5028489,0.01738179,0.0438493,29962.73,1,100565,3032.678,0.2333333,0.358885,0.53333336,0.0254576,0
Portsmouth City,51740,VA,4,84.4398988726153,0.1485065,0.1616412,0.3861283,0.5028489,0.01738179,0.0438493,29962.73,1,100565,3032.678,0.2040816,0.2896552,0.79591835,0.0254576,0
Richmond City,51760,VA,1,76.5079811049763,0.1976275,0.2136182,0.5313767,0.5685575,0.02565347,0.0415267,35536.12,1,197790,3292.641,0.2688172,0.3203343,0.66397852,0.0379028,0
Richmond City,51760,VA,4,86.1705058977491,0.1976275,0.2136182,0.5313767,0.5685575,0.02565347,0.0415267,35536.12,1,197790,3292.641,0.1278539,0.1527778,0.91363639,0.0379028,0
Roanoke City,51770,VA,1,76.3055561769744,0.1847661,0.1594623,0.4804185,0.2657226,0.01480334,0.0351778,34745.24,1,94911,2213.179,0.386059,0.2833788,0.59139782,0.0303688,0
Roanoke City,51770,VA,4,85.9637604817303,0.1847661,0.1594623,0.4804185,0.2657226,0.01480334,0.0351778,34745.24,1,94911,2213.179,0.1171875,0.264,0.890625,0.0303688,0
Suffolk City,51800,VA,1,78.1995930687735,0.1288451,0.1321754,0.3594076,0.432244,0.01270474,0.031068,35335.05,1,63677,159.1844,0.2315789,0.3085106,0.54736841,0.0228376,0
Suffolk City,51800,VA,4,86.7933507814778,0.1288451,0.1321754,0.3594076,0.432244,0.01270474,0.031068,35335.05,1,63677,159.1844,0.1206897,0.2674419,0.86781609,0.0228376,0
Virginia Beach City,51810,VA,1,78.9921175679475,0.1347823,0.0651854,0.3442671,0.1859863,0.04178649,0.0289931,39366.06,1,425257,1712.73,0.2490421,0.256917,0.67432952,0.0275976,0
Virginia Beach City,51810,VA,4,85.9234687401268,0.1347823,0.0651854,0.3442671,0.1859863,0.04178649,0.0289931,39366.06,1,425257,1712.73,0.1547278,0.1470588,0.87392551,0.0275976,0
Benton,53005,WA,1,78.946513439185,0.1553445,0.1027883,0.4041832,0.008612038,0.1249763,0.0573278,40051.96,1,142475,83.65671,0.2836305,0.3030822,0.64930558,0.0139637,0
Benton,53005,WA,4,85.9189044762964,0.1553445,0.1027883,0.4041832,0.008612038,0.1249763,0.0573278,40051.96,1,142475,83.65671,0.0953678,0.2171508,0.90414876,0.0139637,0
Chelan,53007,WA,1,82.0073808806468,0.2026579,0.1242603,0.3979224,0.001666266,0.1926114,0.0808095,37715.96,1,66616,22.80303,0.2572115,0.2713178,0.64839095,0.0203706,0
Chelan,53007,WA,4,87.6894612980685,0.2026579,0.1242603,0.3979224,0.001666266,0.1926114,0.0808095,37715.96,1,66616,22.80303,0.0637813,0.175644,0.92027336,0.0203706,0
Clallam,53009,WA,1,80.6564718890136,0.1835931,0.124996,0.2757381,0.008012398,0.03414181,0.0782868,38255.97,0,64525,37.09501,0.2677966,0.2592593,0.68221068,0.0148552,0
Clallam,53009,WA,4,87.5708656261242,0.1835931,0.124996,0.2757381,0.008012398,0.03414181,0.0782868,38255.97,0,64525,37.09501,0.0588235,0.2276423,0.92712551,0.0148552,0
Clark,53011,WA,1,80.2814172326899,0.1522847,0.0908646,0.2795115,0.0163018,0.04706319,0.0679656,39507.31,1,345238,549.5479,0.3044838,0.3197168,0.70216215,0.0144846,0
Clark,53011,WA,4,87.1605712665894,0.1522847,0.0908646,0.2795115,0.0163018,0.04706319,0.0679656,39507.31,1,345238,549.5479,0.0899908,0.2106992,0.90201592,0.0144846,0
Cowlitz,53015,WA,1,79.2438400453505,0.1627314,0.1397159,0.3189202,0.004819899,0.04552008,0.0938827,34856.11,1,92948,81.63047,0.2884334,0.3797277,0.6620155,0.019673,0
Cowlitz,53015,WA,4,86.5367322256881,0.1627314,0.1397159,0.3189202,0.004819899,0.04552008,0.0938827,34856.11,1,92948,81.63047,0.0977918,0.2006472,0.90584415,0.019673,0
Douglas,53017,WA,1,81.0492647086336,0.2251221,0.1441934,0.3217802,0.001901665,0.1973131,0.072785,33494.32,1,32603,17.90855,0.2220497,0.3071786,0.6436252,0.0131195,0
Douglas,53017,WA,4,88.5345265005766,0.2251221,0.1441934,0.3217802,0.001901665,0.1973131,0.072785,33494.32,1,32603,17.90855,0.1148459,0.1719198,0.88857937,0.0131195,0
Franklin,53021,WA,1,81.5228800973797,0.2227293,0.1921047,0.5198695,0.02269641,0.4667356,0.0795809,30406.08,1,49347,39.71904,0.161987,0.2972292,0.60515022,0.0189044,0
Franklin,53021,WA,4,85.770419378682,0.2227293,0.1921047,0.5198695,0.02269641,0.4667356,0.0795809,30406.08,1,49347,39.71904,0.0836653,0.3045267,0.90438247,0.0189044,0
Grant,53025,WA,1,80.0514579469435,0.2376044,0.1740566,0.4320196,0.008741867,0.3008916,0.0887193,29724.97,0,74698,27.86136,0.2456964,0.3538462,0.6433022,0.0179208,0
Grant,53025,WA,4,86.4506011751152,0.2376044,0.1740566,0.4320196,0.008741867,0.3008916,0.0887193,29724.97,0,74698,27.86136,0.1100917,0.228972,0.87214613,0.0179208,0
Grays Harbor,53027,WA,1,78.0160565633315,0.1995881,0.161024,0.3078549,0.003050868,0.04848647,0.0913709,32371.09,1,67194,35.05371,0.3343512,0.3275316,0.67173254,0.0178908,0
Grays Harbor,53027,WA,4,86.0261496399407,0.1995881,0.161024,0.3078549,0.003050868,0.04848647,0.0913709,32371.09,1,67194,35.05371,0.0865385,0.2536585,0.87081337,0.0178908,0
Island,53029,WA,1,81.5510009387647,0.1481923,0.0700046,0.2540037,0.02283462,0.03973001,0.0607055,40458.09,1,71558,343.3132,0.2836186,0.2493827,0.75835478,0.0103741,0
Island,53029,WA,4,87.1726565066444,0.1481923,0.0700046,0.2540037,0.02283462,0.03973001,0.0607055,40458.09,1,71558,343.3132,0.0648148,0.2582938,0.91784036,0.0103741,0
Jefferson,53031,WA,1,84.0973865497012,0.1814227,0.1125782,0.2215929,0.003968713,0.02061419,0.0635978,42905.96,0,25953,14.30524,0.244713,0.2044025,0.77409637,0.0166745,0
Jefferson,53031,WA,4,87.7281562683125,0.1814227,0.1125782,0.2215929,0.003968713,0.02061419,0.0635978,42905.96,0,25953,14.30524,0.0833333,0.2148438,0.93181819,0.0166745,0
King,53033,WA,1,80.9080287061275,0.1417995,0.0835408,0.3726018,0.05284756,0.05483025,0.0506326,50402.46,1,1737034,817.0263,0.2357143,0.2382896,0.72481138,0.0246461,0
King,53033,WA,4,87.304818746117,0.1417995,0.0835408,0.3726018,0.05284756,0.05483025,0.0506326,50402.46,1,1737034,817.0263,0.0827407,0.1572414,0.92180681,0.0246461,0
Kitsap,53035,WA,1,80.1837555195343,0.1393947,0.0875021,0.2825809,0.02799943,0.04142364,0.0599342,39422.59,1,231969,585.8192,0.3083067,0.2800331,0.73494983,0.0139266,0
Kitsap,53035,WA,4,87.2032889496126,0.1393947,0.0875021,0.2825809,0.02799943,0.04142364,0.0599342,39422.59,1,231969,585.8192,0.093185,0.2532097,0.9054054,0.0139266,0
Kittitas,53037,WA,1,80.2263393266135,0.1858888,0.1963627,0.2982435,0.006804148,0.049997,0.0658508,31483.06,1,33362,14.52298,0.1877828,0.2565947,0.72747749,0.0205171,0
Kittitas,53037,WA,4,85.8831991891892,0.1858888,0.1963627,0.2982435,0.006804148,0.049997,0.0658508,31483.06,1,33362,14.52298,0.0772358,0.1822034,0.90650409,0.0205171,0
Lewis,53041,WA,1,79.4707379546775,0.1789038,0.1401066,0.3287026,0.003483965,0.05370262,0.0857832,33053.75,1,68600,28.49266,0.2837607,0.3351158,0.66047299,0.0170622,0
Lewis,53041,WA,4,86.6813437958876,0.1789038,0.1401066,0.3287026,0.003483965,0.05370262,0.0857832,33053.75,1,68600,28.49266,0.1073171,0.3165829,0.83902436,0.0170622,0
Mason,53045,WA,1,79.2939403201181,0.1835867,0.121674,0.2350774,0.01137537,0.04778869,0.0764489,33262.77,1,49405,51.40696,0.3076923,0.2942584,0.64559817,0.0159381,0
Mason,53045,WA,4,86.8546597378731,0.1835867,0.121674,0.2350774,0.01137537,0.04778869,0.0764489,33262.77,1,49405,51.40696,0.1747573,0.2871287,0.87980771,0.0159381,0
Okanogan,53047,WA,1,81.1352647585938,0.2585907,0.2134145,0.2575321,0.001996765,0.1437671,0.0992604,28454.21,1,39564,7.510155,0.3123061,0.3208791,0.668037,0.0145876,0
Okanogan,53047,WA,4,87.7028207500676,0.2585907,0.2134145,0.2575321,0.001996765,0.1437671,0.0992604,28454.21,1,39564,7.510155,0.1213592,0.2401961,0.88942307,0.0145876,0
Pierce,53053,WA,1,78.6216616129259,0.1532427,0.1048678,0.2977369,0.06763363,0.0551083,0.064972,37547.37,1,700820,417.4248,0.2975113,0.3178417,0.68444443,0.0189647,0
Pierce,53053,WA,4,86.3417983189614,0.1532427,0.1048678,0.2977369,0.06763363,0.0551083,0.064972,37547.37,1,700820,417.4248,0.1074348,0.2463482,0.89325398,0.0189647,0
Skagit,53057,WA,1,80.3729207472354,0.1840384,0.1111397,0.4349819,0.004097923,0.1120228,0.0710859,40345.47,1,102979,59.34916,0.2614601,0.2890909,0.66848814,0.0173397,0
Skagit,53057,WA,4,87.5902319099834,0.1840384,0.1111397,0.4349819,0.004097923,0.1120228,0.0710859,40345.47,1,102979,59.34916,0.0696056,0.2105263,0.91962177,0.0173397,0
Snohomish,53061,WA,1,79.7172230845193,0.1546552,0.0686235,0.2383272,0.01617593,0.04717635,0.0528737,41938.74,1,606024,290.0939,0.2848459,0.2714416,0.69368953,0.0169011,0
Snohomish,53061,WA,4,85.5974705478602,0.1546552,0.0686235,0.2383272,0.01617593,0.04717635,0.0528737,41938.74,1,606024,290.0939,0.105802,0.2292064,0.89971256,0.0169011,0
Spokane,53063,WA,1,79.3003408488615,0.1605321,0.1231804,0.3611005,0.01540177,0.02766193,0.0656687,34963.31,1,417939,236.9758,0.3134269,0.2797669,0.70806384,0.0166455,0
Spokane,53063,WA,4,87.4047045328402,0.1605321,0.1231804,0.3611005,0.01540177,0.02766193,0.0656687,34963.31,1,417939,236.9758,0.0835198,0.1757991,0.90208173,0.0166455,0
Stevens,53065,WA,1,81.6023101328292,0.1831218,0.1594547,0.2728747,0.002670594,0.01844457,0.0913107,30553.47,1,40066,16.16673,0.3451464,0.3047619,0.6559633,0.0119003,0
Stevens,53065,WA,4,88.0165767993241,0.1831218,0.1594547,0.2728747,0.002670594,0.01844457,0.0913107,30553.47,1,40066,16.16673,0.0909091,0.2176871,0.9285714,0.0119003,0
Thurston,53067,WA,1,79.6194282519865,0.1388364,0.0883611,0.2737479,0.02273396,0.0452943,0.0573943,40084.14,1,207355,285.2117,0.2919255,0.2797409,0.70330971,0.0186863,0
Thurston,53067,WA,4,86.1545819951208,0.1388364,0.0883611,0.2737479,0.02273396,0.0452943,0.0573943,40084.14,1,207355,285.2117,0.0878759,0.2326139,0.91004282,0.0186863,0
Walla Walla,53071,WA,1,80.2174988827961,0.1974542,0.150602,0.3979522,0.01574846,0.1568322,0.0650002,29958.14,1,55180,43.43155,0.1916996,0.325,0.71316308,0.01562,0
Walla Walla,53071,WA,4,86.0835099452899,0.1974542,0.150602,0.3979522,0.01574846,0.1568322,0.0650002,29958.14,1,55180,43.43155,0.0754717,0.183908,0.94382024,0.01562,0
Whatcom,53073,WA,1,82.1865229847879,0.1659055,0.1421544,0.2937103,0.006384357,0.05207596,0.0649317,35490.73,1,166814,78.70318,0.2692308,0.2356621,0.75326085,0.0212903,0
Whatcom,53073,WA,4,87.877230594393,0.1659055,0.1421544,0.2937103,0.006384357,0.05207596,0.0649317,35490.73,1,166814,78.70318,0.0904977,0.1777434,0.92500001,0.0212903,0
Whitman,53075,WA,1,82.279496880734,0.1612068,0.2558673,0.3345852,0.01504664,0.02992145,0.04367,23643.74,0,40740,18.86659,0.2282609,0.3022727,0.80610019,0.0177165,0
Whitman,53075,WA,4,87.2749487928194,0.1612068,0.2558673,0.3345852,0.01504664,0.02992145,0.04367,23643.74,0,40740,18.86659,0.0438247,0.1788618,0.89682537,0.0177165,0
Yakima,53077,WA,1,81.1151856512336,0.2698516,0.1966972,0.3891887,0.008275639,0.3589929,0.0941907,30214.33,1,222581,51.80846,0.2248884,0.3138958,0.61823529,0.0141001,0
Yakima,53077,WA,4,86.4721148219413,0.2698516,0.1966972,0.3891887,0.008275639,0.3589929,0.0941907,30214.33,1,222581,51.80846,0.0729814,0.2112,0.8768,0.0141001,0
Berkeley,54003,WV,1,77.688197828212,0.1654028,0.1147825,0.3409921,0.04641328,0.01522956,0.0394983,32393.87,1,75905,236.3618,0.3733333,0.3190045,0.57326478,0.0109145,2.5
